issue_id,username,display_name,created_date,created_date_zoned,message
MRM-216,oching,Maria Odea Ching,2008-03-13T21:22:52.926Z,2008-03-13T21:22:52.926Z,"Additional fix:
-  generate or update checksums of metadata file (-r636957)"
MRM-216,oching,Maria Odea Ching,2008-03-13T21:57:06.605Z,2008-03-13T21:57:06.605Z,Added instructions on how to deploy an artifact via the web UI form in archiva-docs (-r636970)
MRM-299,witkow,Milosz Witkowski,2007-03-07T08:19:22.585Z,2007-03-07T08:19:22.585Z,":) if someone from devel team will have time:
file:
/archiva-common/src/main/java/org/apache/maven/archiva/common/consumers/ConsumerFactory.java

line: 52 

there is :
...
 consumer = (Consumer) container.lookup( Consumer.ROLE,container.getLookupRealm() );
...

but should be:
...
 consumer = (Consumer) container.lookup( Consumer.ROLE,name, container.getLookupRealm() );
...

this one fixes problem with wrong initialization of consumers.
"
MRM-299,joakime,Joakim Erdfelt,2007-03-09T08:40:33.975Z,2007-03-09T08:40:33.975Z,"Thanks for the fix!

Applied in r516417."
MRM-231,oching,Maria Odea Ching,2006-11-21T05:46:23.382Z,2006-11-21T05:46:23.382Z,"Aside from the changes I made in DeleteRepositoryAction and AbstractDeleteRepositoryAction, I also submitted a patch in plexus security that is needed for this issue.

Please refer to http://jira.codehaus.org/browse/PLX-296.

Thanks! :)"
MRM-231,elpunzalan,Edwin Punzalan,2006-11-23T01:53:44.666Z,2006-11-23T01:53:44.666Z,linked issue has been applied
MRM-226,huybrechts,Tom Huybrechts,2006-11-16T15:38:43.543Z,2006-11-16T15:38:43.543Z,DefaultArtifactDiscoverer:90 thinks anything ending with -sources has classifier sources.
MRM-226,huybrechts,Tom Huybrechts,2006-11-16T15:56:53.006Z,2006-11-16T15:56:53.006Z,"attached a patch - explicit check for test-sources
junit test included"
MRM-226,jirareport,Jira Report User,2006-11-16T16:55:09.588Z,2006-11-16T16:55:09.588Z,"Applied:

svn ci -m ""Applying Tom Huybrechts patch rom MRM-226. Stops the indexer blowing up when it hits it and thinks its a -sources for a foo-test artifact""

Sending        archiva-discoverer/src/main/java/org/apache/maven/archiva/discoverer/DefaultArtifactDiscoverer.java
Sending        archiva-discoverer/src/test/java/org/apache/maven/archiva/discoverer/DefaultArtifactDiscovererTest.java
Adding         archiva-discoverer/src/test/repository/org/apache/maven/testing/1.0/testing-1.0-test-sources.jar
Transmitting file data ...
Committed revision 475959."
MRM-202,joakime,Joakim Erdfelt,2007-06-18T20:23:18.393Z,2007-06-18T20:23:18.393Z,"This kind of change should be made consistent with both Archiva and Continuum.

I personally favor having the logo in the top left be linked to that specific Archiva installation's home URL.

We can use the breadcrumb bar to link the Archiva project website.

As for configuring the logo, that should be separated out from this jira and a new one created."
MRM-202,joakime,Joakim Erdfelt,2007-10-02T13:12:29.474Z,2007-10-02T13:12:29.474Z,Commit to revision 581332 of archiva/trunk.
MRM-247,elpunzalan,Edwin Punzalan,2006-12-11T02:24:36.597Z,2006-12-11T02:24:36.597Z,"Applied, thanks."
MRM-225,brill,Brill Pappin,2006-11-19T18:54:32.574Z,2006-11-19T18:54:32.574Z,Both issues are related to how passwords are handled.
MRM-225,jirareport,Jira Report User,2006-12-15T20:09:20.923Z,2006-12-15T20:09:20.923Z,I think this should be decided on before the beta-1.
MRM-225,wsmoak,Wendy Smoak,2007-05-11T20:51:54.324Z,2007-05-11T20:51:54.324Z,"Password complexity is configurable via Plexus Redback.  

See:  http://maven.apache.org/archiva/guides/security-configuration.html"
MRM-225,joakime,Joakim Erdfelt,2007-06-17T20:27:00.642Z,2007-06-17T20:27:00.642Z,"Closing as ""Wont Fix""

Agreement on ""default values"" cannot be met. (Everyone has a different view on what is considered default.  Having the restrictions in place lets people know that are restrictions.)
Documentation on how to change the defaults exist at http://maven.apache.org/archiva/guides/security-configuration.html"
MRM-290,olamy,Olivier Lamy (*$^¨%`£),2007-02-24T15:59:24.041Z,2007-02-24T15:59:24.041Z,patch attached
MRM-290,joakime,Joakim Erdfelt,2007-05-10T18:59:45.722Z,2007-05-10T18:59:45.722Z,Postponing
MRM-290,wsmoak,Wendy Smoak,2007-06-17T20:48:44.503Z,2007-06-17T20:48:44.503Z,original summary:  using plexus-contextualizer to setup port in jetty
MRM-290,brettporter,Brett Porter,2007-07-27T18:13:27.621Z,2007-07-27T18:13:27.621Z,"applied, thanks!"
MRM-242,nramirez,Nap Ramirez,2006-11-28T02:15:54.579Z,2006-11-28T02:15:54.579Z,This patch replaces the proxy url into the absolute url used in the Download link when browsing for artifacts in archiva.
MRM-242,brettporter,Brett Porter,2006-11-28T19:16:17.405Z,2006-11-28T19:16:17.405Z,"this will be protected by basic auth which is not desirable. We need to either:
- direct the download URL via a webwork action protected by the security system
- have the security system set basic auth credentials (including guest credentials).

I'd opt for the first."
MRM-242,carlos,Carlos Sanchez,2006-12-04T23:28:31.047Z,2006-12-04T23:28:31.047Z,"why is that? acegi regardless of the auth method stores in the session (or any configured place) the authentication values, so it's shared across any auth methods used"
MRM-242,carlos,Carlos Sanchez,2006-12-04T23:29:48.493Z,2006-12-04T23:29:48.493Z,btw still better to be asked for the password that don't work at all
MRM-242,jmcconnell,Jesse McConnell,2006-12-05T00:12:34.864Z,2006-12-05T00:12:34.864Z,"they are set in the session, just not sure if they are available to the security system in that proxy url or not...but anyway authn and authz are completely different operations and the webwork action or at least an interceptor on the stack would be way to go I think, with my meager knowledge of the problem domain here

the way things are setup now, if you have a principal available and the user is authenticated then the authz operations would check the principals permission set based on some operation 'archiva-deploy-artifact' for instance, and then some resource, perhaps the groupId here, or the global * resource if it applies to the entire repo.  if a permission matches the operation and resource up then its authz.  the other approach is to grant those permissions to a role that the guest user has assigned, then it is available to anyone through the authz system."
MRM-242,jmcconnell,Jesse McConnell,2006-12-06T16:37:05.741Z,2006-12-06T16:37:05.741Z,"nap, having some problems with this part of the patch

${model.artifactId}-${model.version}.${model.packaging}

that can not be used reliably to generate the name of the file to pull down

ex maven-plugin is file extension .jar not .maven-plugin

could you resolve that while I work on the other part of this?"
MRM-242,nramirez,Nap Ramirez,2006-12-07T01:18:50.486Z,2006-12-07T01:18:50.486Z,"Ok, I'll revise my patch for that.  I'll try to include a fix for the authz if I happen to pass along the code.  Thanks! :)"
MRM-242,jmcconnell,Jesse McConnell,2006-12-07T15:50:55.544Z,2006-12-07T15:50:55.544Z,"lemme know when you get that on here, I need to fix up something else before I get back to look at the authz on here"
MRM-242,nramirez,Nap Ramirez,2006-12-09T10:33:30.106Z,2006-12-09T10:33:30.106Z,I revised the 1st patch and fixed the artifact file extension used in the download url.  Please use the 2nd patch.
MRM-242,nramirez,Nap Ramirez,2006-12-09T10:45:37.453Z,2006-12-09T10:45:37.453Z,"Jesse,

The second patch fixes the download url of the artifact.  Anyway, regarding the authz thingy, the browser still prompts me for username & password though Joakim told me he has this working already.  Probably some trouble bridging the SecuritySystem's authn/authz to the HttpAuthenticator.  Can you verify this please?

Cheers!"
MRM-242,brettporter,Brett Porter,2006-12-10T23:47:07.235Z,2006-12-10T23:47:07.235Z,Joakim - wouldn't directing this via a webwork action for download rather than bridging the httpauthenticator be easier?
MRM-242,brettporter,Brett Porter,2006-12-26T20:53:52.439Z,2006-12-26T20:53:52.439Z,patches are applied. waiting on the webdav integration.
MRM-242,joakime,Joakim Erdfelt,2007-05-22T10:51:24.581Z,2007-05-22T10:51:24.581Z,Fixed in trunk.
MRM-256,joakime,Joakim Erdfelt,2007-05-22T13:57:51.116Z,2007-05-22T13:57:51.116Z,Configuration has been overhauled in trunk.
MRM-200,evenisse,Emmanuel Venisse,2006-10-05T16:28:09.431Z,2006-10-05T16:28:09.431Z,Applied. Thanks.
MRM-212,raphael,Raphaël Luta,2006-10-26T16:24:47.68Z,2006-10-26T16:24:47.68Z,"Here is a first attempt to add a configurable checksum policy.
This patch file only contains model change and checksum verification. 
Not yet any configuration."
MRM-212,jirareport,Jira Report User,2006-10-27T18:18:46.019Z,2006-10-27T18:18:46.019Z,"Seems like a good start to me Raphael, and it doesn't seem to break anything.

I'm not sure on the direction though - seems to me that after running the report I would want to then say ""Now fix things"", rather than have anything happen automatically. I'm not sure if automatic is the direction you're going.

(I'm new to Archiva though, so not sure what the planned direction is on many things)"
MRM-212,raphael,Raphaël Luta,2006-10-30T16:52:12.014Z,2006-10-30T16:52:12.014Z,"I must admit beeing new to archiva too. 
I only currently focus on the proxying aspect. (by hacking the archiva.xml configuration file)
I have not yet played with the reports (nor really understand what their for)
I also hav no idea on the way to configure by web (never used webwork myself)
"
MRM-212,aheritier,Arnaud HERITIER,2006-11-03T17:52:12.577Z,2006-11-03T17:52:12.577Z,"I added to your patch the web part to create/view/edit the checksum policy in proxied repositories.
It's working fine !!"
MRM-212,aheritier,Arnaud HERITIER,2006-11-03T18:26:56.275Z,2006-11-03T18:26:56.275Z,I have a bug. I'm fixing it. I'll publish the patch just after ....
MRM-212,aheritier,Arnaud HERITIER,2006-11-04T16:41:36.41Z,2006-11-04T16:41:36.41Z,"This patch includes the one from Raphaël but it fix the algorithm in DefaultProxyRequestHandler.checkChecksum(...) to fix some problems, and it updates web screens to view/edit the checksum policy for proxies.
I'm annoyed because I had to change the test ProxyRequestHandlerTest. I had to set the GlobalChecksumPolicy of the ArtifactRepositoryFactory to CHECKSUM_POLICY_FAIL. I don't understand why I need to do it here, because it's the default checksum policy.
Is there someone who can review this patch ?
Do you think that we have to add some new tests ?
For those who want to give a try to this fix (and to the one for MRM-211), I just uploaded a snapshot of the webapp here : http://people.apache.org/~aheritier/archiva/"
MRM-212,aheritier,Arnaud HERITIER,2006-11-04T16:43:46.199Z,2006-11-04T16:43:46.199Z,It's very important to add this feature in archiva. Without it we can't use archiva as a proxy. There are too many checksum errors in m1 repositories (I'm not sure that it is the case with m2).
MRM-212,wsmoak,Wendy Smoak,2007-03-10T11:43:24.763Z,2007-03-10T11:43:24.763Z,"Archiva definitely needs this feature.  Right now, it will not proxy the latest release of maven-gpg-plugin due to a bad checksum.

We need to fix the bad checksums in central and make it stop happening-- is it the deploy plugin causing the problem?

[ERROR] BUILD ERROR
[INFO] ------------------------------------------------------------------------
[INFO] Failed to resolve artifact.

GroupId: org.apache.maven.plugins
ArtifactId: maven-gpg-plugin
Version: 1.0-alpha-3

Reason: Unable to download the artifact from any repository

  org.apache.maven.plugins:maven-gpg-plugin:pom:1.0-alpha-3

from the specified remote repositories:
  central (http://localhost:8080/archiva/repository/releases),
...

From the log file:

INFO   | jvm 1    | 2007/03/10 10:23:52 | 2007-03-10 10:23:52,526 [SocketListener0-2] WARN  ProxyRequestHandler            - The checksum 'e4525958537d3b438ede7acb73bd10ba' did not match the remote value: D41D8CD98F00B204E9800998ECF8427E
INFO   | jvm 1    | 2007/03/10 10:23:52 | 2007-03-10 10:23:52,526 [SocketListener0-2] WARN  ProxyRequestHandler            - Skipping repository Central Repository: Checksum failures occurred while downloading org/apache/maven/plugins/maven-gpg-plugin/1.0-alpha-3/maven-gpg-plugin-1.0-alpha-3.pom

"
MRM-212,aheritier,Arnaud HERITIER,2007-03-11T18:51:52.979Z,2007-03-11T18:51:52.979Z,"With the recent refactoring, we have xcertainly to review our patch. I'll try to do it in some days because I want to update my archiva release and I need this , I'll commit it directly to be sure that we'll not loose it."
MRM-212,aheritier,Arnaud HERITIER,2007-05-10T16:39:29.233Z,2007-05-10T16:39:29.233Z,applied in 0.9 branch
MRM-212,joakime,Joakim Erdfelt,2007-05-22T14:36:03.716Z,2007-05-22T14:36:03.716Z,"Archiva trunk has a post-download policy for checksums.

Possible values for this policy.
* FAIL - if a bad checksum is downloaded, consider the downloaded file to be bad, fail the attempt.
* FIX - if a bad checksum is downloaded, report it, and fix it, returning the fixed checksum to the client.
* IGNORE - do not check the checksum.
"
MRM-212,joakime,Joakim Erdfelt,2007-05-25T14:06:02.561Z,2007-05-25T14:06:02.561Z,This improvement has been made on archiva trunk.
MRM-223,jirareport,Jira Report User,2006-12-15T19:34:27.024Z,2006-12-15T19:34:27.024Z,"Confirmed - still a problem, and quite the blocker."
MRM-223,joakime,Joakim Erdfelt,2007-05-22T14:00:30.34Z,2007-05-22T14:00:30.34Z,"Cannot reproduce.

Likely the removal of the /proxy/ url concepts in trunk the reason."
MRM-236,aheritier,Arnaud HERITIER,2006-11-24T11:12:22.788Z,2006-11-24T11:12:22.788Z,I also saw this bug. In fact the list is updated if you restart your webapp/server.
MRM-236,wsmoak,Wendy Smoak,2006-11-27T10:20:09.855Z,2006-11-27T10:20:09.855Z,"This seems to be fixed with Archiva built from source at r479651.

After a clean build, if I add two managed repositories, both of them show in the 'Proxied through' select list on 'Add Proxied Repository'."
MRM-236,oching,Maria Odea Ching,2007-04-04T03:46:16.471Z,2007-04-04T03:46:16.471Z,"I tried this with -r525451..

I had two existing managed repo (releases and snapshots) and a proxy repo, then I added another managed repo and edited the existing proxy repo that I had. In the 'Proxied through' list, only the releases and snapshots were listed. The managed repo I've just added wasn't in the list. But when I restarted archiva and edited the proxy repo again, the last managed repo I added was already in the list."
MRM-236,joakime,Joakim Erdfelt,2007-05-22T13:58:39.179Z,2007-05-22T13:58:39.179Z,Recent work in trunk with Proxy Connector concept makes this easier to setup.
MRM-220,joakime,Joakim Erdfelt,2007-05-22T14:17:26.248Z,2007-05-22T14:17:26.248Z,"This jira should be moved to a maven-shared location.

Can't find the appropraite Project / Component combination in jira for this though."
